,image_path,class_id
3544,.\train\00047\00493_00001.png,47
3545,.\train\00047\00493_00002.png,47
3546,.\train\00047\00495_00000.png,47
3547,.\train\00047\00495_00001.png,47
3548,.\train\00047\00495_00002.png,47
3549,.\train\00047\00496_00000.png,47
3550,.\train\00047\00496_00001.png,47
3551,.\train\00047\00496_00002.png,47
3552,.\train\00047\00498_00000.png,47
3553,.\train\00047\00498_00001.png,47
3554,.\train\00047\00498_00002.png,47
3555,.\train\00047\00804_00000.png,47
3556,.\train\00047\00804_00001.png,47
3557,.\train\00047\00804_00002.png,47
3558,.\train\00047\00815_00000.png,47
3559,.\train\00047\00815_00001.png,47
3560,.\train\00047\00815_00002.png,47
3561,.\train\00047\01307_00000.png,47
3562,.\train\00047\01307_00001.png,47
3563,.\train\00047\01307_00002.png,47
3564,.\train\00047\01314_00000.png,47
3565,.\train\00047\01314_00001.png,47
3566,.\train\00047\01314_00002.png,47
3567,.\train\00047\01321_00000.png,47
3568,.\train\00047\01321_00001.png,47
3569,.\train\00047\01321_00002.png,47
3570,.\train\00047\01322_00000.png,47
3571,.\train\00047\01322_00001.png,47
3572,.\train\00047\01322_00002.png,47
3573,.\train\00047\01325_00000.png,47
3574,.\train\00047\01325_00001.png,47
3575,.\train\00047\01325_00002.png,47
3576,.\train\00047\01332_00000.png,47
3577,.\train\00047\01332_00001.png,47
3578,.\train\00047\01338_00000.png,47
3579,.\train\00047\01338_00001.png,47
3580,.\train\00047\01338_00002.png,47
3581,.\train\00047\01340_00000.png,47
3582,.\train\00047\01340_00001.png,47
3583,.\train\00047\01340_00002.png,47
3584,.\train\00047\01341_00000.png,47
3585,.\train\00047\01341_00001.png,47
3586,.\train\00047\01341_00002.png,47
3587,.\train\00047\01358_00000.png,47
3588,.\train\00047\01358_00001.png,47
3589,.\train\00047\01358_00002.png,47
3590,.\train\00047\01359_00000.png,47
3591,.\train\00047\01359_00001.png,47
3592,.\train\00047\01362_00000.png,47
3593,.\train\00047\01362_00001.png,47
3594,.\train\00047\01362_00002.png,47
3595,.\train\00047\01366_00000.png,47
3596,.\train\00047\01366_00001.png,47
3597,.\train\00047\01366_00002.png,47
3598,.\train\00047\01379_00000.png,47
3599,.\train\00047\01379_00001.png,47
3600,.\train\00047\01379_00002.png,47
3601,.\train\00047\01410_00000.png,47
3602,.\train\00047\01410_00001.png,47
3603,.\train\00047\01410_00002.png,47
3604,.\train\00047\01420_00000.png,47
3605,.\train\00047\01420_00001.png,47
3606,.\train\00047\01456_00000.png,47
3607,.\train\00047\01456_00001.png,47
3608,.\train\00047\01456_00002.png,47
3609,.\train\00047\01476_00000.png,47
3610,.\train\00047\01476_00001.png,47
3611,.\train\00047\01476_00002.png,47
3612,.\train\00047\01596_00000.png,47
3613,.\train\00047\01596_00001.png,47
3614,.\train\00047\01596_00002.png,47
3615,.\train\00047\01614_00000.png,47
3616,.\train\00047\01614_00001.png,47
3617,.\train\00047\01614_00002.png,47
3618,.\train\00047\01690_00000.png,47
3619,.\train\00047\01690_00001.png,47
3620,.\train\00047\01690_00002.png,47
3621,.\train\00047\01694_00000.png,47
3622,.\train\00047\01694_00001.png,47
3623,.\train\00047\01694_00002.png,47
3624,.\train\00047\01731_00000.png,47
3625,.\train\00047\01731_00001.png,47
3626,.\train\00047\01731_00002.png,47
3627,.\train\00047\01890_00000.png,47
3628,.\train\00047\01890_00001.png,47
3629,.\train\00047\01890_00002.png,47
3630,.\train\00048\00091_00000.png,48
3631,.\train\00048\00091_00001.png,48
3632,.\train\00048\00091_00002.png,48
3633,.\train\00048\00108_00000.png,48
3634,.\train\00048\00108_00001.png,48
3635,.\train\00048\00128_00000.png,48
3636,.\train\00048\00128_00001.png,48
3637,.\train\00048\00128_00002.png,48
3638,.\train\00048\01923_00000.png,48
3639,.\train\00048\01923_00001.png,48
3640,.\train\00048\01923_00002.png,48
3641,.\train\00049\00258_00000.png,49
3642,.\train\00049\00258_00001.png,49
3643,.\train\00049\00258_00002.png,49
3644,.\train\00049\00310_00000.png,49
3645,.\train\00049\00310_00001.png,49
3646,.\train\00049\00310_00002.png,49
3647,.\train\00049\00311_00000.png,49
3648,.\train\00049\00311_00001.png,49
3649,.\train\00049\00311_00002.png,49
3650,.\train\00049\00720_00000.png,49
3651,.\train\00049\00720_00001.png,49
3652,.\train\00049\00720_00002.png,49
3653,.\train\00050\00320_00000.png,50
3654,.\train\00050\00320_00001.png,50
3655,.\train\00050\00320_00002.png,50
3656,.\train\00050\00322_00000.png,50
3657,.\train\00050\00322_00001.png,50
3658,.\train\00050\00322_00002.png,50
3659,.\train\00050\00581_00000.png,50
3660,.\train\00050\00581_00001.png,50
3661,.\train\00050\00581_00002.png,50
3662,.\train\00050\00584_00000.png,50
3663,.\train\00050\00584_00001.png,50
3664,.\train\00050\00584_00002.png,50
3665,.\train\00050\00824_00000.png,50
3666,.\train\00050\00824_00001.png,50
3667,.\train\00050\00824_00002.png,50
3668,.\train\00051\00470_00000.png,51
3669,.\train\00051\00470_00001.png,51
3670,.\train\00051\00470_00002.png,51
3671,.\train\00051\00724_00000.png,51
3672,.\train\00051\00724_00001.png,51
3673,.\train\00051\00724_00002.png,51
3674,.\train\00051\00728_00000.png,51
3675,.\train\00051\00728_00001.png,51
3676,.\train\00051\00728_00002.png,51
3677,.\train\00051\00839_00000.png,51
3678,.\train\00051\00839_00001.png,51
3679,.\train\00051\00839_00002.png,51
3680,.\train\00051\00902_00000.png,51
3681,.\train\00051\00902_00001.png,51
3682,.\train\00051\00902_00002.png,51
3683,.\train\00051\01127_00000.png,51
3684,.\train\00051\01127_00001.png,51
3685,.\train\00051\01127_00002.png,51
3686,.\train\00051\01132_00000.png,51
3687,.\train\00051\01132_00001.png,51
3688,.\train\00051\01132_00002.png,51
3689,.\train\00051\01761_00000.png,51
3690,.\train\00051\01761_00001.png,51
3691,.\train\00051\01761_00002.png,51
3692,.\train\00051\01878_00000.png,51
3693,.\train\00051\01878_00001.png,51
3694,.\train\00051\01878_00002.png,51
3695,.\train\00052\00476_00000.png,52
3696,.\train\00052\00476_00001.png,52
3697,.\train\00052\00476_00002.png,52
3698,.\train\00052\00729_00000.png,52
3699,.\train\00052\00729_00001.png,52
3700,.\train\00052\00729_00002.png,52
3701,.\train\00052\00842_00000.png,52
3702,.\train\00052\00842_00001.png,52
3703,.\train\00052\00842_00002.png,52
3704,.\train\00052\00901_00000.png,52
3705,.\train\00052\00901_00001.png,52
3706,.\train\00052\00901_00002.png,52
3707,.\train\00052\01128_00000.png,52
3708,.\train\00052\01128_00001.png,52
3709,.\train\00052\01128_00002.png,52
3710,.\train\00052\01131_00000.png,52
3711,.\train\00052\01131_00001.png,52
3712,.\train\00052\01131_00002.png,52
3713,.\train\00052\01743_00000.png,52
3714,.\train\00052\01743_00001.png,52
3715,.\train\00052\01743_00002.png,52
3716,.\train\00052\01770_00000.png,52
3717,.\train\00052\01770_00001.png,52
3718,.\train\00052\01770_00002.png,52
3719,.\train\00052\01938_00000.png,52
3720,.\train\00052\01938_00001.png,52
3721,.\train\00052\01938_00002.png,52
3722,.\train\00053\00093_00000.png,53
3723,.\train\00053\00093_00001.png,53
3724,.\train\00053\00093_00002.png,53
3725,.\train\00053\00101_00000.png,53
3726,.\train\00053\00101_00001.png,53
3727,.\train\00053\00101_00002.png,53
3728,.\train\00053\00176_00000.png,53
3729,.\train\00053\00176_00001.png,53
3730,.\train\00053\00176_00002.png,53
3731,.\train\00053\00181_00000.png,53
3732,.\train\00053\00181_00001.png,53
3733,.\train\00053\00181_00002.png,53
3734,.\train\00053\00242_00000.png,53
3735,.\train\00053\00242_00001.png,53
3736,.\train\00053\00242_00002.png,53
3737,.\train\00053\00274_00000.png,53
3738,.\train\00053\00274_00001.png,53
3739,.\train\00053\00274_00002.png,53
3740,.\train\00053\00306_00000.png,53
3741,.\train\00053\00306_00001.png,53
3742,.\train\00053\00306_00002.png,53
3743,.\train\00053\00323_00000.png,53
3744,.\train\00053\00323_00001.png,53
3745,.\train\00053\00323_00002.png,53
3746,.\train\00053\00325_00000.png,53
3747,.\train\00053\00325_00001.png,53
3748,.\train\00053\00325_00002.png,53
3749,.\train\00053\00366_00000.png,53
3750,.\train\00053\00366_00001.png,53
3751,.\train\00053\00366_00002.png,53
3752,.\train\00053\00367_00000.png,53
3753,.\train\00053\00367_00001.png,53
3754,.\train\00053\00367_00002.png,53
3755,.\train\00053\00368_00000.png,53
3756,.\train\00053\00368_00001.png,53
3757,.\train\00053\00368_00002.png,53
3758,.\train\00053\00671_00000.png,53
3759,.\train\00053\00671_00001.png,53
3760,.\train\00053\00671_00002.png,53
3761,.\train\00053\00674_00000.png,53
3762,.\train\00053\00674_00001.png,53
3763,.\train\00053\00674_00002.png,53
3764,.\train\00053\00705_00000.png,53
3765,.\train\00053\00705_00001.png,53
3766,.\train\00053\00705_00002.png,53
3767,.\train\00053\00879_00000.png,53
3768,.\train\00053\00886_00000.png,53
3769,.\train\00053\00886_00001.png,53
3770,.\train\00053\00886_00002.png,53
3771,.\train\00053\00893_00000.png,53
3772,.\train\00053\00893_00001.png,53
3773,.\train\00053\00893_00002.png,53
3774,.\train\00053\00894_00000.png,53
3775,.\train\00053\00894_00001.png,53
3776,.\train\00053\00949_00000.png,53
3777,.\train\00053\01041_00000.png,53
3778,.\train\00053\01041_00001.png,53
3779,.\train\00053\01041_00002.png,53
3780,.\train\00053\01045_00000.png,53
3781,.\train\00053\01045_00001.png,53
3782,.\train\00053\01045_00002.png,53
3783,.\train\00053\01052_00000.png,53
3784,.\train\00053\01052_00001.png,53
3785,.\train\00053\01052_00002.png,53
3786,.\train\00053\01056_00000.png,53
3787,.\train\00053\01056_00001.png,53
3788,.\train\00053\01056_00002.png,53
3789,.\train\00053\01063_00000.png,53
3790,.\train\00053\01063_00001.png,53
3791,.\train\00053\01063_00002.png,53
3792,.\train\00053\01068_00000.png,53
3793,.\train\00053\01068_00001.png,53
3794,.\train\00053\01068_00002.png,53
3795,.\train\00053\01091_00000.png,53
3796,.\train\00053\01091_00001.png,53
3797,.\train\00053\01091_00002.png,53
3798,.\train\00053\01120_00000.png,53
3799,.\train\00053\01120_00001.png,53
3800,.\train\00053\01120_00002.png,53
3801,.\train\00053\01136_00000.png,53
3802,.\train\00053\01136_00001.png,53
3803,.\train\00053\01136_00002.png,53
3804,.\train\00053\01147_00000.png,53
3805,.\train\00053\01147_00001.png,53
3806,.\train\00053\01147_00002.png,53
3807,.\train\00053\01154_00000.png,53
3808,.\train\00053\01154_00001.png,53
3809,.\train\00053\01154_00002.png,53
3810,.\train\00053\01167_00000.png,53
3811,.\train\00053\01167_00001.png,53
3812,.\train\00053\01167_00002.png,53
3813,.\train\00053\01172_00000.png,53
3814,.\train\00053\01172_00001.png,53
3815,.\train\00053\01182_00000.png,53
3816,.\train\00053\01182_00001.png,53
3817,.\train\00053\01182_00002.png,53
3818,.\train\00053\01280_00000.png,53
3819,.\train\00053\01280_00001.png,53
3820,.\train\00053\01280_00002.png,53
3821,.\train\00053\01289_00000.png,53
3822,.\train\00053\01289_00001.png,53
3823,.\train\00053\01289_00002.png,53
3824,.\train\00053\01290_00000.png,53
3825,.\train\00053\01290_00001.png,53
3826,.\train\00053\01290_00002.png,53
3827,.\train\00053\01300_00000.png,53
3828,.\train\00053\01300_00001.png,53
3829,.\train\00053\01300_00002.png,53
3830,.\train\00053\01400_00000.png,53
3831,.\train\00053\01400_00001.png,53
3832,.\train\00053\01400_00002.png,53
3833,.\train\00053\01438_00000.png,53
3834,.\train\00053\01438_00001.png,53
3835,.\train\00053\01438_00002.png,53
3836,.\train\00053\01439_00000.png,53
3837,.\train\00053\01439_00001.png,53
3838,.\train\00053\01439_00002.png,53
3839,.\train\00053\01463_00000.png,53
3840,.\train\00053\01463_00001.png,53
3841,.\train\00053\01463_00002.png,53
3842,.\train\00053\01477_00000.png,53
3843,.\train\00053\01477_00001.png,53
3844,.\train\00053\01477_00002.png,53
3845,.\train\00053\01482_00000.png,53
3846,.\train\00053\01482_00001.png,53
3847,.\train\00053\01482_00002.png,53
3848,.\train\00053\01492_00000.png,53
3849,.\train\00053\01492_00001.png,53
3850,.\train\00053\01492_00002.png,53
3851,.\train\00053\01499_00000.png,53
3852,.\train\00053\01499_00001.png,53
3853,.\train\00053\01499_00002.png,53
3854,.\train\00053\01551_00000.png,53
3855,.\train\00053\01551_00001.png,53
3856,.\train\00053\01551_00002.png,53
3857,.\train\00053\01553_00000.png,53
3858,.\train\00053\01553_00001.png,53
3859,.\train\00053\01553_00002.png,53
3860,.\train\00053\01554_00000.png,53
3861,.\train\00053\01554_00001.png,53
3862,.\train\00053\01554_00002.png,53
3863,.\train\00053\01559_00000.png,53
3864,.\train\00053\01559_00001.png,53
3865,.\train\00053\01559_00002.png,53
3866,.\train\00053\01577_00000.png,53
3867,.\train\00053\01577_00001.png,53
3868,.\train\00053\01577_00002.png,53
3869,.\train\00053\01621_00000.png,53
3870,.\train\00053\01621_00001.png,53
3871,.\train\00053\01621_00002.png,53
3872,.\train\00053\01623_00000.png,53
3873,.\train\00053\01623_00001.png,53
3874,.\train\00053\01623_00002.png,53
3875,.\train\00053\01625_00000.png,53
3876,.\train\00053\01625_00001.png,53
3877,.\train\00053\01625_00002.png,53
3878,.\train\00053\01634_00000.png,53
3879,.\train\00053\01634_00001.png,53
3880,.\train\00053\01635_00000.png,53
3881,.\train\00053\01635_00001.png,53
3882,.\train\00053\01635_00002.png,53
3883,.\train\00053\01641_00000.png,53
3884,.\train\00053\01641_00001.png,53
3885,.\train\00053\01641_00002.png,53
3886,.\train\00053\01649_00000.png,53
3887,.\train\00053\01649_00001.png,53
3888,.\train\00053\01658_00000.png,53
3889,.\train\00053\01658_00001.png,53
3890,.\train\00053\01658_00002.png,53
3891,.\train\00053\01659_00000.png,53
3892,.\train\00053\01659_00001.png,53
3893,.\train\00053\01659_00002.png,53
3894,.\train\00053\01664_00000.png,53
3895,.\train\00053\01669_00000.png,53
3896,.\train\00053\01669_00001.png,53
3897,.\train\00053\01669_00002.png,53
3898,.\train\00053\01674_00000.png,53
3899,.\train\00053\01674_00001.png,53
3900,.\train\00053\01674_00002.png,53
3901,.\train\00053\01680_00000.png,53
3902,.\train\00053\01680_00001.png,53
3903,.\train\00053\01680_00002.png,53
3904,.\train\00053\01686_00000.png,53
3905,.\train\00053\01686_00001.png,53
3906,.\train\00053\01688_00000.png,53
3907,.\train\00053\01688_00001.png,53
3908,.\train\00053\01688_00002.png,53
3909,.\train\00053\01705_00000.png,53
3910,.\train\00053\01705_00001.png,53
3911,.\train\00053\01705_00002.png,53
3912,.\train\00053\01707_00000.png,53
3913,.\train\00053\01707_00001.png,53
3914,.\train\00053\01707_00002.png,53
3915,.\train\00053\01789_00000.png,53
3916,.\train\00053\01789_00001.png,53
3917,.\train\00053\01789_00002.png,53
3918,.\train\00053\01793_00000.png,53
3919,.\train\00053\01793_00001.png,53
3920,.\train\00053\01793_00002.png,53
3921,.\train\00054\00007_00000.png,54
3922,.\train\00054\00007_00001.png,54
3923,.\train\00054\00007_00002.png,54
3924,.\train\00054\00134_00000.png,54
3925,.\train\00054\00134_00001.png,54
3926,.\train\00054\00134_00002.png,54
3927,.\train\00054\00135_00000.png,54
3928,.\train\00054\00135_00001.png,54
3929,.\train\00054\00135_00002.png,54
3930,.\train\00054\00144_00000.png,54
3931,.\train\00054\00144_00001.png,54
3932,.\train\00054\00144_00002.png,54
3933,.\train\00054\00154_00000.png,54
3934,.\train\00054\00154_00001.png,54
3935,.\train\00054\00154_00002.png,54
3936,.\train\00054\00162_00000.png,54
3937,.\train\00054\00162_00001.png,54
3938,.\train\00054\00162_00002.png,54
3939,.\train\00054\00165_00000.png,54
3940,.\train\00054\00165_00001.png,54
3941,.\train\00054\00165_00002.png,54
3942,.\train\00054\00166_00000.png,54
3943,.\train\00054\00166_00001.png,54
3944,.\train\00054\00166_00002.png,54
3945,.\train\00054\00402_00000.png,54
3946,.\train\00054\00402_00001.png,54
3947,.\train\00054\00402_00002.png,54
3948,.\train\00054\00417_00000.png,54
3949,.\train\00054\00417_00001.png,54
3950,.\train\00054\00417_00002.png,54
3951,.\train\00054\00437_00000.png,54
3952,.\train\00054\00437_00001.png,54
3953,.\train\00054\00437_00002.png,54
3954,.\train\00054\00447_00000.png,54
3955,.\train\00054\00447_00001.png,54
3956,.\train\00054\00447_00002.png,54
3957,.\train\00054\00449_00000.png,54
3958,.\train\00054\00449_00001.png,54
3959,.\train\00054\00449_00002.png,54
3960,.\train\00054\00456_00000.png,54
3961,.\train\00054\00456_00001.png,54
3962,.\train\00054\00456_00002.png,54
3963,.\train\00054\00471_00000.png,54
3964,.\train\00054\00471_00001.png,54
3965,.\train\00054\00471_00002.png,54
3966,.\train\00054\00474_00000.png,54
3967,.\train\00054\00474_00001.png,54
3968,.\train\00054\00474_00002.png,54
3969,.\train\00054\00484_00000.png,54
3970,.\train\00054\00484_00001.png,54
3971,.\train\00054\00484_00002.png,54
3972,.\train\00054\00489_00000.png,54
3973,.\train\00054\00489_00001.png,54
3974,.\train\00054\00489_00002.png,54
3975,.\train\00054\00593_00000.png,54
3976,.\train\00054\00593_00001.png,54
3977,.\train\00054\00593_00002.png,54
3978,.\train\00054\00607_00000.png,54
3979,.\train\00054\00607_00001.png,54
3980,.\train\00054\00607_00002.png,54
3981,.\train\00054\00624_00000.png,54
3982,.\train\00054\00624_00001.png,54
3983,.\train\00054\00728_00000.png,54
3984,.\train\00054\00728_00001.png,54
3985,.\train\00054\00728_00002.png,54
3986,.\train\00054\00766_00000.png,54
3987,.\train\00054\00766_00001.png,54
3988,.\train\00054\00766_00002.png,54
3989,.\train\00054\00768_00000.png,54
3990,.\train\00054\00768_00001.png,54
3991,.\train\00054\00768_00002.png,54
3992,.\train\00054\01024_00000.png,54
3993,.\train\00054\01024_00001.png,54
3994,.\train\00054\01024_00002.png,54
3995,.\train\00054\01123_00000.png,54
3996,.\train\00054\01123_00001.png,54
3997,.\train\00054\01123_00002.png,54
3998,.\train\00054\01126_00000.png,54
3999,.\train\00054\01126_00001.png,54
4000,.\train\00054\01126_00002.png,54
4001,.\train\00054\01353_00000.png,54
4002,.\train\00054\01353_00001.png,54
4003,.\train\00054\01353_00002.png,54
4004,.\train\00054\01415_00000.png,54
4005,.\train\00054\01415_00001.png,54
4006,.\train\00054\01415_00002.png,54
4007,.\train\00054\01467_00000.png,54
4008,.\train\00054\01467_00001.png,54
4009,.\train\00054\01467_00002.png,54
4010,.\train\00054\01472_00000.png,54
4011,.\train\00054\01472_00001.png,54
4012,.\train\00054\01472_00002.png,54
4013,.\train\00054\01497_00000.png,54
4014,.\train\00054\01497_00001.png,54
4015,.\train\00054\01497_00002.png,54
4016,.\train\00054\01624_00000.png,54
4017,.\train\00054\01624_00001.png,54
4018,.\train\00054\01624_00002.png,54
4019,.\train\00054\01750_00000.png,54
4020,.\train\00054\01750_00001.png,54
4021,.\train\00054\01750_00002.png,54
4022,.\train\00054\01757_00000.png,54
4023,.\train\00054\01757_00001.png,54
4024,.\train\00054\01757_00002.png,54
4025,.\train\00054\01760_00000.png,54
4026,.\train\00054\01760_00001.png,54
4027,.\train\00054\01792_00000.png,54
4028,.\train\00054\01792_00001.png,54
4029,.\train\00054\01792_00002.png,54
4030,.\train\00054\01898_00000.png,54
4031,.\train\00054\01898_00001.png,54
4032,.\train\00054\01898_00002.png,54
4033,.\train\00054\01937_00000.png,54
4034,.\train\00054\01937_00001.png,54
4035,.\train\00054\01937_00002.png,54
4036,.\train\00054\01944_00000.png,54
4037,.\train\00054\01944_00001.png,54
4038,.\train\00054\01944_00002.png,54
4039,.\train\00055\00191_00000.png,55
4040,.\train\00055\00191_00001.png,55
4041,.\train\00055\00191_00002.png,55
4042,.\train\00055\00273_00000.png,55
4043,.\train\00055\00273_00001.png,55
4044,.\train\00055\00273_00002.png,55
4045,.\train\00055\00276_00000.png,55
4046,.\train\00055\00276_00001.png,55
4047,.\train\00055\00276_00002.png,55
4048,.\train\00055\01905_00000.png,55
4049,.\train\00055\01905_00001.png,55
4050,.\train\00055\01905_00002.png,55
4051,.\train\00056\00140_00000.png,56
4052,.\train\00056\00140_00001.png,56
4053,.\train\00056\00140_00002.png,56
4054,.\train\00056\00151_00000.png,56
4055,.\train\00056\00151_00001.png,56
4056,.\train\00056\00151_00002.png,56
4057,.\train\00056\00180_00000.png,56
4058,.\train\00056\00180_00001.png,56
4059,.\train\00056\00180_00002.png,56
4060,.\train\00056\00183_00000.png,56
4061,.\train\00056\00183_00001.png,56
4062,.\train\00056\00183_00002.png,56
4063,.\train\00056\00256_00000.png,56
4064,.\train\00056\00256_00001.png,56
4065,.\train\00056\00256_00002.png,56
4066,.\train\00056\00296_00000.png,56
4067,.\train\00056\00296_00001.png,56
4068,.\train\00056\00296_00002.png,56
4069,.\train\00056\00297_00000.png,56
4070,.\train\00056\00297_00001.png,56
4071,.\train\00056\00297_00002.png,56
4072,.\train\00056\00303_00000.png,56
4073,.\train\00056\00303_00001.png,56
4074,.\train\00056\00303_00002.png,56
4075,.\train\00056\00661_00000.png,56
4076,.\train\00056\00661_00001.png,56
4077,.\train\00056\00661_00002.png,56
4078,.\train\00056\00664_00000.png,56
4079,.\train\00056\00664_00001.png,56
4080,.\train\00056\00664_00002.png,56
4081,.\train\00056\00670_00000.png,56
4082,.\train\00056\00670_00001.png,56
4083,.\train\00056\00771_00000.png,56
4084,.\train\00056\00771_00001.png,56
4085,.\train\00056\00771_00002.png,56
4086,.\train\00056\00784_00000.png,56
4087,.\train\00056\00784_00001.png,56
4088,.\train\00056\00784_00002.png,56
4089,.\train\00056\00788_00000.png,56
4090,.\train\00056\00788_00001.png,56
4091,.\train\00056\00788_00002.png,56
4092,.\train\00056\00790_00000.png,56
4093,.\train\00056\00790_00001.png,56
4094,.\train\00056\00790_00002.png,56
4095,.\train\00056\00791_00000.png,56
4096,.\train\00056\00791_00001.png,56
4097,.\train\00056\00791_00002.png,56
4098,.\train\00056\00792_00000.png,56
4099,.\train\00056\00792_00001.png,56
4100,.\train\00056\00792_00002.png,56
4101,.\train\00056\00890_00000.png,56
4102,.\train\00056\00890_00001.png,56
4103,.\train\00056\00890_00002.png,56
4104,.\train\00056\01198_00000.png,56
4105,.\train\00056\01198_00001.png,56
4106,.\train\00056\01198_00002.png,56
4107,.\train\00056\01199_00000.png,56
4108,.\train\00056\01199_00001.png,56
4109,.\train\00056\01199_00002.png,56
4110,.\train\00056\01199_00003.png,56
4111,.\train\00056\01199_00004.png,56
4112,.\train\00056\01199_00005.png,56
4113,.\train\00056\01200_00000.png,56
4114,.\train\00056\01200_00001.png,56
4115,.\train\00056\01200_00002.png,56
4116,.\train\00056\01402_00000.png,56
4117,.\train\00056\01402_00001.png,56
4118,.\train\00056\01402_00002.png,56
4119,.\train\00056\01409_00000.png,56
4120,.\train\00056\01409_00001.png,56
4121,.\train\00056\01409_00002.png,56
4122,.\train\00056\01419_00000.png,56
4123,.\train\00056\01419_00001.png,56
4124,.\train\00056\01419_00002.png,56
4125,.\train\00056\01428_00000.png,56
4126,.\train\00056\01428_00001.png,56
4127,.\train\00056\01428_00002.png,56
4128,.\train\00056\01429_00000.png,56
4129,.\train\00056\01429_00001.png,56
4130,.\train\00056\01429_00002.png,56
4131,.\train\00056\01430_00000.png,56
4132,.\train\00056\01430_00001.png,56
4133,.\train\00056\01430_00002.png,56
4134,.\train\00056\01783_00000.png,56
4135,.\train\00056\01783_00001.png,56
4136,.\train\00056\01783_00002.png,56
4137,.\train\00056\01784_00000.png,56
4138,.\train\00056\01784_00001.png,56
4139,.\train\00056\01784_00002.png,56
4140,.\train\00056\01881_00000.png,56
4141,.\train\00056\01881_00001.png,56
4142,.\train\00056\01881_00002.png,56
4143,.\train\00056\01887_00000.png,56
4144,.\train\00056\01887_00001.png,56
4145,.\train\00056\01887_00002.png,56
4146,.\train\00057\00064_00000.png,57
4147,.\train\00057\00064_00001.png,57
4148,.\train\00057\00064_00002.png,57
4149,.\train\00057\00339_00000.png,57
4150,.\train\00057\00339_00001.png,57
4151,.\train\00057\00339_00002.png,57
4152,.\train\00057\00340_00000.png,57
4153,.\train\00057\00340_00001.png,57
4154,.\train\00057\00340_00002.png,57
4155,.\train\00057\00343_00000.png,57
4156,.\train\00057\00343_00001.png,57
4157,.\train\00057\00343_00002.png,57
4158,.\train\00057\00344_00000.png,57
4159,.\train\00057\00344_00001.png,57
4160,.\train\00057\00344_00002.png,57
4161,.\train\00057\00407_00000.png,57
4162,.\train\00057\00407_00001.png,57
4163,.\train\00057\00407_00002.png,57
4164,.\train\00057\00411_00000.png,57
4165,.\train\00057\00411_00001.png,57
4166,.\train\00057\00411_00002.png,57
4167,.\train\00057\00461_00000.png,57
4168,.\train\00057\00461_00001.png,57
4169,.\train\00057\00461_00002.png,57
4170,.\train\00057\00463_00000.png,57
4171,.\train\00057\00463_00001.png,57
4172,.\train\00057\00472_00000.png,57
4173,.\train\00057\00472_00001.png,57
4174,.\train\00057\00472_00002.png,57
4175,.\train\00057\00472_00003.png,57
4176,.\train\00057\00473_00000.png,57
4177,.\train\00057\00473_00001.png,57
4178,.\train\00057\00473_00002.png,57
4179,.\train\00057\00473_00003.png,57
4180,.\train\00057\00473_00004.png,57
4181,.\train\00057\00473_00005.png,57
4182,.\train\00057\00771_00000.png,57
4183,.\train\00057\00771_00001.png,57
4184,.\train\00057\00771_00002.png,57
4185,.\train\00057\00784_00000.png,57
4186,.\train\00057\00784_00001.png,57
4187,.\train\00057\00784_00002.png,57
4188,.\train\00057\00788_00000.png,57
4189,.\train\00057\00788_00001.png,57
4190,.\train\00057\00788_00002.png,57
4191,.\train\00057\00790_00000.png,57
4192,.\train\00057\00790_00001.png,57
4193,.\train\00057\00790_00002.png,57
4194,.\train\00057\01233_00000.png,57
4195,.\train\00057\01233_00001.png,57
4196,.\train\00057\01233_00002.png,57
4197,.\train\00057\01234_00000.png,57
4198,.\train\00057\01234_00001.png,57
4199,.\train\00057\01234_00002.png,57
4200,.\train\00057\01271_00000.png,57
4201,.\train\00057\01271_00001.png,57
4202,.\train\00057\01271_00002.png,57
4203,.\train\00057\01272_00000.png,57
4204,.\train\00057\01272_00001.png,57
4205,.\train\00057\01272_00002.png,57
4206,.\train\00057\01835_00000.png,57
4207,.\train\00057\01835_00001.png,57
4208,.\train\00057\01835_00002.png,57
4209,.\train\00057\01841_00000.png,57
4210,.\train\00057\01841_00001.png,57
4211,.\train\00057\01841_00002.png,57
4212,.\train\00057\01843_00000.png,57
4213,.\train\00057\01843_00001.png,57
4214,.\train\00057\01843_00002.png,57
4215,.\train\00057\01844_00000.png,57
4216,.\train\00057\01844_00001.png,57
4217,.\train\00057\01844_00002.png,57
4218,.\train\00057\01869_00000.png,57
4219,.\train\00057\01869_00001.png,57
4220,.\train\00057\01869_00002.png,57
4221,.\train\00057\01934_00000.png,57
4222,.\train\00057\01934_00001.png,57
4223,.\train\00057\01934_00002.png,57
4224,.\train\00058\00107_00000.png,58
4225,.\train\00058\00107_00001.png,58
4226,.\train\00058\00107_00002.png,58
4227,.\train\00058\00775_00000.png,58
4228,.\train\00058\00775_00001.png,58
4229,.\train\00058\00775_00002.png,58
4230,.\train\00058\00776_00000.png,58
4231,.\train\00058\00776_00001.png,58
4232,.\train\00058\00776_00002.png,58
4233,.\train\00058\01444_00000.png,58
4234,.\train\00058\01444_00001.png,58
4235,.\train\00058\01444_00002.png,58
4236,.\train\00058\01788_00000.png,58
4237,.\train\00058\01788_00001.png,58
4238,.\train\00058\01788_00002.png,58
4239,.\train\00059\00137_00000.png,59
4240,.\train\00059\00137_00001.png,59
4241,.\train\00059\00137_00002.png,59
4242,.\train\00059\00182_00000.png,59
